"t","smoothMedian","smooth5","smooth95","date","pop","sens","spec","rpos","n_tested","p_infected","p_tested","p_infected_tested","p_tested_infected"
31,633.181648236726,532.609995335185,725.179176698292,"2021-02-01",17890100,0.7,0.999,0.078,109200,3.53928512549805e-05,0.00608534358789836,0.110157367668097,18.9401364182121
32,650.414635437163,550.28607494959,750.824002262153,"2021-02-02",17890100,0.7,0.999,0.0768571428571429,107943,3.63561207280654e-05,0.00601550637900505,0.108522378908645,17.9561804041929
33,670.691700079735,566.557989908461,777.431431499456,"2021-02-03",17890100,0.7,0.999,0.0757142857142857,106686,3.74895445011339e-05,0.00594566426301457,0.106887390149193,16.9518340175547
34,697.503265716142,582.987277050455,805.001464410199,"2021-02-04",17890100,0.7,0.999,0.0745714285714286,105429,3.89882262098111e-05,0.00587581723958219,0.10525240138974,15.8623239555749
35,737.341982637699,599.841975899713,833.534100994383,"2021-02-05",17890100,0.7,0.999,0.0734285714285714,104171,4.12150844678173e-05,0.00580590973605832,0.103617412630288,14.5964360520749
36,761.488269177243,617.122086456236,853.343461236978,"2021-02-06",17890100,0.7,0.999,0.0722857142857143,102914,4.25647855057961e-05,0.00573605289280288,0.101982423870836,13.7432051050674
37,789.766252254261,634.792807774321,868.329637081087,"2021-02-07",17890100,0.7,0.999,0.0711428571428571,101657,4.41454353108289e-05,0.0056661911410707,0.100347435111384,12.8798763417746
38,811.092808376748,651.832789315414,878.492628526711,"2021-02-08",17890100,0.7,0.999,0.07,100400,4.53375223378711e-05,0.00559632448051695,0.0987124463519313,12.1847611330445
39,828.16992439889,668.101974066645,886.478180942513,"2021-02-09",17890100,0.7,0.999,0.0691428571428571,100800,4.62920791051414e-05,0.0056185578405783,0.0974862047823421,11.8320864134015
40,832.468525195334,682.99913833944,892.694530785544,"2021-02-10",17890100,0.7,0.999,0.0682857142857143,101200,4.653235729232e-05,0.0056407907035354,0.0962599632127529,11.6689189460594
41,824.010645547379,690.609791161811,897.141678055805,"2021-02-11",17890100,0.7,0.999,0.0674285714285714,101600,4.60595885739811e-05,0.00566302306939936,0.0950337216431637,11.684389172771
42,796.169866817829,690.933932533757,899.585616183046,"2021-02-12",17890100,0.7,0.999,0.0665714285714286,102000,4.4503377109006e-05,0.00568525493818128,0.0938074800735745,11.9837970502851
43,777.196270273615,683.97156245528,909.985232847589,"2021-02-13",17890100,0.7,0.999,0.0657142857142857,102400,4.34428130795029e-05,0.00570748630989237,0.0925812385039853,12.1632581745423
44,767.089855914738,669.757481872078,928.340528049434,"2021-02-14",17890100,0.7,0.999,0.0648571428571429,102800,4.28778964854717e-05,0.00572971718454363,0.0913549969343962,12.2076486659343
45,759.240219455811,663.387365977449,954.552759043914,"2021-02-15",17890100,0.7,0.999,0.064,103200,4.24391266374034e-05,0.00575194756214614,0.0901287553648069,12.215517042308
46,768.480793999625,665.001271784262,981.984891723657,"2021-02-16",17890100,0.7,0.999,0.0647142857142857,103229,4.29556455245988e-05,0.00575355924519827,0.0911506233394645,12.2088844252157
47,798.566273052675,671.864476919797,1009.48893974666,"2021-02-17",17890100,0.7,0.999,0.0654285714285714,103257,4.4637328637217e-05,0.00575511535049378,0.0921724913141222,11.8838500387516
48,849.49665661496,686.539216311305,1037.06490311293,"2021-02-18",17890100,0.7,0.999,0.0661428571428571,103286,4.74841759752578e-05,0.00575672702841101,0.0931943592887798,11.2983846933074
49,875.062627526097,712.853938611513,1058.03351832174,"2021-02-19",17890100,0.7,0.999,0.0668571428571429,103314,4.89132328788602e-05,0.0057582831287486,0.0942162272634376,11.0915529392429
50,923.056432013038,746.96504770675,1072.1217777078,"2021-02-20",17890100,0.7,0.999,0.0675714285714286,103343,5.15959347355821e-05,0.00575989480153072,0.0952380952380953,10.6318726946386
51,950.731331688391,777.505825698399,1081.74724583765,"2021-02-21",17890100,0.7,0.999,0.0682857142857143,103371,5.31428740861365e-05,0.00576145089691038,0.0962599632127529,10.4359626935073
52,976.641185141111,797.541784011,1081.97930323008,"2021-02-22",17890100,0.7,0.999,0.069,103400,5.45911529360435e-05,0.00576306256455761,0.0972818311874106,10.2698193640387
53,982.507177826833,807.072922644554,1072.68629289219,"2021-02-23",17890100,0.7,0.999,0.068,104086,5.49190433718555e-05,0.00580118607879354,0.0958512160228899,10.1249167117208
54,962.750958475636,809.009775953088,1055.49310762413,"2021-02-24",17890100,0.7,0.999,0.067,104771,5.38147332030361e-05,0.00583925256076157,0.0944206008583691,10.2452563180184
55,913.24444547717,806.704599981341,1035.8087994923,"2021-02-25",17890100,0.7,0.999,0.066,105457,5.10474757255225e-05,0.00587737315353054,0.0929899856938484,10.7064421442285
56,896.829661327032,798.935772710148,1018.51979297839,"2021-02-26",17890100,0.7,0.999,0.065,106143,5.01299412148077e-05,0.00591549228458454,0.0915593705293276,10.8042965306264
57,858.580529545018,789.546890253179,1002.93092810222,"2021-02-27",17890100,0.7,0.999,0.064,106829,4.79919357379231e-05,0.00595360995397975,0.0901287553648069,11.1808670942128
58,840.234010458018,789.904670509051,987.179149261765,"2021-02-28",17890100,0.7,0.999,0.063,107514,4.69664233547056e-05,0.00599167059985073,0.0886981402002861,11.3155314145557
59,826.77252097062,793.319985498173,974.714973449847,"2021-03-01",17890100,0.7,0.999,0.062,108200,4.62139686737704e-05,0.00602978534822685,0.0872675250357654,11.3862639140822
60,820.835294947066,799.792835220545,968.269360338084,"2021-03-02",17890100,0.7,0.999,0.0634285714285714,108443,4.58820965196989e-05,0.00604328628610107,0.0893112609850807,11.7634885858758
61,825.035385167755,809.323219676168,970.834196235269,"2021-03-03",17890100,0.7,0.999,0.0648571428571428,108686,4.61168682773017e-05,0.0060567870405942,0.091354996934396,11.9981642768685
62,840.562088799831,821.91113886504,977.023287139305,"2021-03-04",17890100,0.7,0.999,0.0662857142857143,108929,4.69847618962348e-05,0.00607028761170869,0.0933987328837114,12.066830782827
63,859.45971963553,836.04667464758,984.809266481882,"2021-03-05",17890100,0.7,0.999,0.0677142857142857,109171,4.80410796829269e-05,0.0060837324426718,0.0954424688330268,12.0864570047232
64,883.873979080329,850.851086082192,999.974423297857,"2021-03-06",17890100,0.7,0.999,0.0691428571428571,109414,4.9405759558657e-05,0.00609723264779127,0.0974862047823421,12.0309064331349
65,914.04807935603,865.61252951163,1019.56617506228,"2021-03-07",17890100,0.7,0.999,0.0705714285714286,109657,5.10923963172945e-05,0.00611073266953965,0.0995299407316575,11.9039407869858
66,951.327247867605,879.668178107166,1050.91497559541,"2021-03-08",17890100,0.7,0.999,0.072,109900,5.31761839155513e-05,0.00612423250791938,0.101573676680973,11.6981093202625
67,987.062191935675,892.258801603604,1080.3049220788,"2021-03-09",17890100,0.7,0.999,0.0735714285714286,111500,5.51736542521101e-05,0.00621311575427141,0.10382178622522,11.6913911970556
68,1012.89622531892,901.091123929265,1103.11923540349,"2021-03-10",17890100,0.7,0.999,0.0751428571428571,113100,5.66176949999676e-05,0.00630199105171103,0.106069895769467,11.8064067072226
69,1037.65881043344,908.595163504506,1119.3350575052,"2021-03-11",17890100,0.7,0.999,0.0767142857142857,114700,5.80018451788106e-05,0.00639085840094911,0.108318005313713,11.9348795214896
70,1051.98089272317,909.439414397283,1133.00660054151,"2021-03-12",17890100,0.7,0.999,0.0782857142857143,116300,5.88024042751673e-05,0.00647971780269641,0.11056611485796,12.1838083263997
71,1055.56317774248,904.264381068567,1139.04673545775,"2021-03-13",17890100,0.7,0.999,0.0798571428571429,117900,5.90026426762556e-05,0.00656856925766358,0.112814224402207,12.5592348515893
72,1051.94220613277,893.781907175603,1139.85353581435,"2021-03-14",17890100,0.7,0.999,0.0814285714285714,119500,5.88002418171374e-05,0.00665741276656151,0.115062333946454,13.0274540936026
73,1038.02669208212,879.560099356606,1132.81770532129,"2021-03-15",17890100,0.7,0.999,0.083,121100,5.80224085992879e-05,0.00674624833010062,0.117310443490701,13.6396506558023
74,1019.43467728688,862.358187876773,1128.92418712542,"2021-03-16",17890100,0.7,0.999,0.0842857142857143,122586,5.69831737825322e-05,0.00682874724399296,0.119149805845085,14.2786695488754
75,1002.4011402596,844.469448807782,1128.17298122674,"2021-03-17",17890100,0.7,0.999,0.0855714285714286,124071,5.60310529432256e-05,0.00691118379506361,0.120989168199469,14.9234814395808
76,979.883789046383,823.463863729278,1130.56408762525,"2021-03-18",17890100,0.7,0.999,0.0868571428571429,125557,5.4772404237337e-05,0.00699366900953946,0.122828530553853,15.6834833084828
77,959.589650917858,803.576030079322,1136.09750632095,"2021-03-19",17890100,0.7,0.999,0.0881428571428571,127043,5.36380261104107e-05,0.00707614737285511,0.124667892908236,16.4466973685069
78,941.020096147121,785.044184338543,1144.77323731384,"2021-03-20",17890100,0.7,0.999,0.0894285714285714,128529,5.26000467379792e-05,0.00715861888557956,0.12650725526262,17.2170422432712
79,921.405149931451,767.86832650694,1156.59128060392,"2021-03-21",17890100,0.7,0.999,0.0907142857142857,130014,5.15036332905602e-05,0.00724102805619564,0.128346617617004,18.0445805413281
80,916.561581155844,763.158518758308,1168.43737811167,"2021-03-22",17890100,0.7,0.999,0.092,131500,5.12328931171902e-05,0.00732348587405374,0.130185979971388,18.6094348242145
81,950.934501582725,767.039335746995,1180.25542140174,"2021-03-23",17890100,0.7,0.999,0.0951428571428571,127900,5.31542306405624e-05,0.00712371085124786,0.134682199059881,18.0500598230961
82,958.207463606451,770.699027539478,1204.41520160264,"2021-03-24",17890100,0.7,0.999,0.0982857142857143,124300,5.35607662118407e-05,0.00692389562394502,0.139178418148375,17.9918419492679
83,972.210242258957,774.137594135757,1240.91671871435,"2021-03-25",17890100,0.7,0.999,0.101428571428571,120700,5.43434772448984e-05,0.00672404018405437,0.143674637236868,17.7771847365698
84,976.706394122644,777.35503553583,1289.75997273688,"2021-03-26",17890100,0.7,0.999,0.104571428571429,117100,5.4594797911842e-05,0.00652414452348304,0.148170856325363,17.7065969251483
85,970.038208957288,780.3513517397,1350.94496367023,"2021-03-27",17890100,0.7,0.999,0.107714285714286,113500,5.42220674539152e-05,0.00632420863413674,0.152667075413857,17.8063744489515
86,952.205686762888,783.126542747364,1424.4716915144,"2021-03-28",17890100,0.7,0.999,0.110857142857143,109900,5.3225285871118e-05,0.00612423250791938,0.157163294502351,18.0835958227383
87,1002.69838309962,792.209482832136,1510.31210205172,"2021-03-29",17890100,0.7,0.999,0.114,106300,5.60476678777436e-05,0.00592421613673344,0.161659513590844,17.0873460990455
88,1100.90858476543,811.475597339666,1608.52230371752,"2021-03-30",17890100,0.7,0.999,0.115857142857143,106829,6.15373074921566e-05,0.00595360995397975,0.164316370324954,15.8972762676229
89,1218.91129733242,849.736636203477,1685.76144192725,"2021-03-31",17890100,0.7,0.999,0.117714285714286,107357,6.81332858582356e-05,0.00598294733967164,0.166973227059064,14.6623197757997
90,1324.02835974968,906.992599423572,1742.02951668089,"2021-04-01",17890100,0.7,0.999,0.119571428571429,107886,7.40089971408589e-05,0.00601233942029566,0.169630083793175,13.7804007493395
91,1426.80692177481,983.243486999948,1777.32652797846,"2021-04-02",17890100,0.7,0.999,0.121428571428571,108414,7.97539936487113e-05,0.00604167507269915,0.172286940527283,13.0514055323687
92,1531.10827058638,1078.48929893261,1797.04218010606,"2021-04-03",17890100,0.7,0.999,0.123285714285714,108943,8.55841091210435e-05,0.00607106541680347,0.174943797261393,12.4099584414179
93,1645.85176342852,1192.18546268045,1804.07307071431,"2021-04-04",17890100,0.7,0.999,0.125142857142857,109471,9.19979074140737e-05,0.00610039933602102,0.177600653995504,11.7767342993426
94,1687.71461761984,1285.24449598075,1817.89396617796,"2021-04-05",17890100,0.7,0.999,0.127,110000,9.43379085427046e-05,0.00612978794370811,0.180257510729614,11.7125801610605
95,1656.27142376918,1357.66639883351,1838.504866497,"2021-04-06",17890100,0.7,0.999,0.127857142857143,113586,9.25803334676262e-05,0.0063289853494759,0.181483752299203,12.4066091193247
96,1647.56001959402,1409.45117123874,1886.87683512753,"2021-04-07",17890100,0.7,0.999,0.128714285714286,117171,9.20933935301659e-05,0.00652808729897214,0.182709993868793,12.9514913572975
97,1661.58040509437,1440.59881319644,1934.4328016538,"2021-04-08",17890100,0.7,0.999,0.129571428571429,120757,9.2877088730324e-05,0.00672720487520351,0.183936235438382,13.3227339129942
98,1677.21682444591,1451.10932470659,1981.1727660758,"2021-04-09",17890100,0.7,0.999,0.130428571428571,124343,9.37511151109222e-05,0.00692628254310057,0.18516247700797,13.6797053626528
99,1673.86145977469,1440.98270576921,2021.70702410743,"2021-04-10",17890100,0.7,0.999,0.131285714285714,127929,9.35635608394973e-05,0.00712532031066204,0.186388718577559,14.194407633087
100,1655.69398875749,1410.76352892539,2064.00667857871,"2021-04-11",17890100,0.7,0.999,0.132142857142857,131514,9.25480566770163e-05,0.00732426269845132,0.187614960147149,14.8478671904783
101,1624.49892442131,1395.43688162818,2096.02903564747,"2021-04-12",17890100,0.7,0.999,0.133,135100,9.08043512569136e-05,0.00752322070045242,0.188841201716738,15.6456603476423
102,1641.78983166089,1387.43631737286,2109.6857788231,"2021-04-13",17890100,0.7,0.999,0.133,136600,9.17708582769739e-05,0.0076064316831852,0.188841201716738,15.6521114305561
103,1652.87090437687,1386.76183615945,2115.08730371886,"2021-04-14",17890100,0.7,0.999,0.133,138100,9.23902551901258e-05,0.00768963568936409,0.188841201716738,15.7172424879137
104,1663.13044350434,1393.41343798795,2140.8106807505,"2021-04-15",17890100,0.7,0.999,0.133,139600,9.29637309743568e-05,0.00777283271957407,0.188841201716738,15.7892874578414
105,1682.91450394461,1407.39112285834,2186.855909918,"2021-04-16",17890100,0.7,0.999,0.133,141100,9.40695973719884e-05,0.00785602277440012,0.188841201716738,15.7706721712146
106,1738.21460387528,1428.69489077064,2253.22299122137,"2021-04-17",17890100,0.7,0.999,0.133,142600,9.71606980327265e-05,0.00793920585442709,0.188841201716738,15.4306134536167
107,1792.73638394743,1457.32474172484,2300.48001499247,"2021-04-18",17890100,0.7,0.999,0.133,144100,0.000100208293075356,0.00802238196023952,0.188841201716738,15.1180726016665
108,1813.79978839694,1478.38814617435,2321.19490869873,"2021-04-19",17890100,0.7,0.999,0.133,145600,0.000101385670756281,0.00810555109242239,0.188841201716738,15.0974195608864
109,1812.38998640636,1481.41084707569,2323.45598883075,"2021-04-20",17890100,0.7,0.999,0.131142857142857,145229,0.000101306867284496,0.00808498124280121,0.186184344982628,14.8587847718212
110,1842.73870110291,1471.6751509597,2297.15285977527,"2021-04-21",17890100,0.7,0.999,0.129285714285714,144857,0.000103003264436918,0.00806435552053897,0.183527488248518,14.3687767675945
111,1783.11819923138,1438.67609997559,2261.05785116633,"2021-04-22",17890100,0.7,0.999,0.127428571428571,144486,9.96706669739901e-05,0.00804378481660639,0.180870631514408,14.5969168634666
112,1725.1035082553,1382.41369412337,2215.17096300391,"2021-04-23",17890100,0.7,0.999,0.125571428571429,144114,9.64278292606134e-05,0.00802315823771216,0.178213774780299,14.8280566530015
113,1660.87664912569,1302.88793340303,2159.49219528802,"2021-04-24",17890100,0.7,0.999,0.123714285714286,143743,9.28377509977971e-05,0.00800258667943288,0.175556918046189,15.1329544149778
114,1613.63294627056,1200.09881781457,2122.58575720616,"2021-04-25",17890100,0.7,0.999,0.121857142857143,143371,9.01969774495704e-05,0.00798195924387113,0.172900061312079,15.3007482254873
115,1577.0932529786,1112.90640847473,2093.27408359051,"2021-04-26",17890100,0.7,0.999,0.12,143000,8.81545241769806e-05,0.00796138683120939,0.170243204577969,15.3749568690185
116,1479.18424456368,1059.35140893168,2072.74158148584,"2021-04-27",17890100,0.7,0.999,0.118,141229,8.26817203125572e-05,0.00786317679339776,0.167381974248927,15.918319679028
117,1362.43577068537,1030.88028084573,2062.48508692509,"2021-04-28",17890100,0.7,0.999,0.116,139457,7.61558499217651e-05,0.00776490157016563,0.164520743919886,16.7746454684794
118,1343.18726366378,1031.22892674408,2042.33957723735,"2021-04-29",17890100,0.7,0.999,0.114,137686,7.5079919266174e-05,0.00766667208066651,0.161659513590844,16.5076160381467
119,1340.63339695836,1060.39734662673,2022.06899360124,"2021-04-30",17890100,0.7,0.999,0.112,135914,7.49371661957373e-05,0.00756837739283633,0.158798283261803,16.0380409091078
120,1357.20844931448,1118.38554049369,2006.19500560336,"2021-05-01",17890100,0.7,0.999,0.11,134143,7.58636591922057e-05,0.00747012844779738,0.155937052932761,15.3547802410562
121,1392.91242073213,1205.19350834495,1986.79256372368,"2021-05-02",17890100,0.7,0.999,0.108,132371,7.78593982555788e-05,0.00737181429151379,0.15307582260372,14.4933888783873
122,1455.79805983726,1281.96118906378,1984.59810331702,"2021-05-03",17890100,0.7,0.999,0.106,130600,8.13745065615765e-05,0.0072735458870814,0.150214592274678,13.4267201852994
123,1579.33792006435,1341.11245641266,2012.03937860586,"2021-05-04",17890100,0.7,0.999,0.102285714285714,130114,8.82799939667386e-05,0.00724657724946776,0.144900878806458,11.8943756632152
124,1716.0374107147,1385.91854220045,2067.61955355727,"2021-05-05",17890100,0.7,0.999,0.0985714285714286,129629,9.59210630859917e-05,0.00721966337250135,0.139587165338238,10.5062674707881
125,1883.27312542519,1423.14850175072,2152.73132120813,"2021-05-06",17890100,0.7,0.999,0.0948571428571429,129143,0.000105269010537962,0.00719269327110272,0.134273451870018,9.17447355891065
126,2051.25661796119,1452.80233506348,2253.19495776382,"2021-05-07",17890100,0.7,0.999,0.0911428571428571,128657,0.000114658756405006,0.00716572243702818,0.128959738401798,8.05947770508619
127,2120.78296447877,1474.88004213873,2326.92305860051,"2021-05-08",17890100,0.7,0.999,0.0874285714285714,128171,0.00011854505924946,0.0071387508702575,0.123646024933579,7.4459296210819
128,2091.85216497794,1487.30858474661,2381.84067323825,"2021-05-09",17890100,0.7,0.999,0.0837142857142857,127686,0.000116927919071327,0.00711183407008198,0.118332311465359,7.19725255486275
129,2053.45995480344,1484.75255792737,2408.38893149001,"2021-05-10",17890100,0.7,0.999,0.08,127200,0.000114781915964888,0.00708486103936745,0.113018597997139,6.97602104776508
130,2054.13419201952,1470.41963937767,2392.95567208854,"2021-05-11",17890100,0.7,0.999,0.0762857142857143,130271,0.000114819603692518,0.0072552894203276,0.107704884528919,6.80572031351812
131,2000.96442943426,1443.37533801858,2336.45412580328,"2021-05-12",17890100,0.7,0.999,0.0725714285714286,133343,0.000111847582150701,0.00742574402996488,0.102391171060699,6.79791742123351
132,1867.90338613445,1403.6196538501,2238.8842926342,"2021-05-13",17890100,0.7,0.999,0.0688571428571429,136414,0.000104409890729199,0.00759611390024884,0.0970774575924791,7.06265871814405
133,1693.24443625993,1351.15258687224,2104.66195519733,"2021-05-14",17890100,0.7,0.999,0.0651428571428571,139486,9.46470079127523e-05,0.00776650999020523,0.0917637441242591,7.52991617164129
134,1576.19250365465,1285.97413708498,1971.35284852988,"2021-05-15",17890100,0.7,0.999,0.0614285714285714,142557,8.81041751390238e-05,0.00793682136990048,0.0864500306560392,7.787808576117
135,1516.7475883186,1210.1573427182,1838.95697263185,"2021-05-16",17890100,0.7,0.999,0.0577142857142857,145629,8.47813924080134e-05,0.0081071589602667,0.0811363171878193,7.75860129457013
136,1434.76835662067,1129.03760873163,1707.51546938754,"2021-05-17",17890100,0.7,0.999,0.054,148700,8.01990126729683e-05,0.00827741186945419,0.0758226037195994,7.82571878485327
137,1280.94067402831,1044.73578320911,1585.8702849164,"2021-05-18",17890100,0.7,0.999,0.0522857142857143,143643,7.16005318040877e-05,0.0079970417120262,0.073370120580421,8.19468654651139
138,1153.21472214011,958.186357229576,1473.10818844903,"2021-05-19",17890100,0.7,0.999,0.0505714285714286,138586,6.44610551165231e-05,0.00771659229107613,0.0709176374412426,8.48950569287458
139,1060.26118823244,869.389330793017,1363.64085637007,"2021-05-20",17890100,0.7,0.999,0.0488571428571429,133529,5.92652466018882e-05,0.00743606358419557,0.0684651543020642,8.59038424511829
