"t","smoothMedian","smooth5","smooth95","date","pop","sens","spec","rpos","n_tested","p_infected","p_tested","p_infected_tested","p_tested_infected"
250,2763.75157509319,1895.63752567052,3630.65351496865,"2021-09-08",17890100,0.7,0.999,0.0675714285714286,145343,0.000154484970743215,0.0080913019428015,0.0952380952380953,4.98818869771874
251,2835.18063009754,1954.74213394852,3627.49530798958,"2021-09-09",17890100,0.7,0.999,0.0658571428571429,143214,0.000158477628973429,0.00797325345015099,0.0927856120989169,4.66818696483716
252,2811.20044120625,1949.52593824046,3556.5028789458,"2021-09-10",17890100,0.7,0.999,0.0641428571428571,141086,0.000157137212268587,0.00785524636613466,0.0903331289597383,4.51572846914003
253,2679.32119728049,1879.98893854634,3483.3800520979,"2021-09-11",17890100,0.7,0.999,0.0624285714285714,138957,0.000149765579693825,0.00773716978016759,0.0878806458205599,4.54007842452523
254,2617.44358083163,1798.54324848076,3357.89587903666,"2021-09-12",17890100,0.7,0.999,0.0607142857142857,136829,0.000146306816665733,0.00761913461268926,0.0854281626813816,4.44879251710635
255,2500.28389768009,1750.31965808235,3179.22130985167,"2021-09-13",17890100,0.7,0.999,0.059,134700,0.000139757960977305,0.00750102992671997,0.0829756795422031,4.45343543282705
256,2429.77866727575,1661.48815741044,3069.21382840932,"2021-09-14",17890100,0.7,0.999,0.0582857142857143,133800,0.000135816941619988,0.00745109887170836,0.0819538115675455,4.49609559469913
257,2367.56180651186,1590.21185652615,2995.4275220451,"2021-09-15",17890100,0.7,0.999,0.0575714285714286,132900,0.000132339215907785,0.00740116530474433,0.0809319435928878,4.52617683168524
258,2328.75570401194,1536.49075542949,2957.86239075899,"2021-09-16",17890100,0.7,0.999,0.0568571428571429,132000,0.00013017007752958,0.00735122922570142,0.0799100756182302,4.51284423011313
259,2264.12616575619,1500.32485412044,2956.518434551,"2021-09-17",17890100,0.7,0.999,0.0561428571428571,131100,0.000126557490777368,0.00730129063445328,0.0788882076435724,4.55117850471656
260,2404.42515957647,1472.60882837135,2950.13858909488,"2021-09-18",17890100,0.7,0.999,0.0554285714285714,130200,0.000134399760737865,0.00725134953087347,0.0778663396689147,4.20116853280933
261,2313.62842973798,1428.90994014977,2922.49794249488,"2021-09-19",17890100,0.7,0.999,0.0547142857142857,129300,0.00012932451074829,0.00720140591483576,0.0768444716942571,4.27906689752368
262,2277.27439039301,1397.62108011232,2874.42554466142,"2021-09-20",17890100,0.7,0.999,0.054,128400,0.000127292434944076,0.00715145978621357,0.0758226037195994,4.25981560981962
263,2217.00719298987,1422.03120305518,2774.46361401095,"2021-09-21",17890100,0.7,0.999,0.0531428571428571,127686,0.000123923689246559,0.00711183407008198,0.0745963621500102,4.28099706414563
264,2144.01075402281,1443.97719891725,2688.40412490228,"2021-09-22",17890100,0.7,0.999,0.0522857142857143,126971,0.000119843419210782,0.00707215127091698,0.073370120580421,4.32968781204028
265,2051.10572008145,1463.45906769851,2640.00676418472,"2021-09-23",17890100,0.7,0.999,0.0514285714285714,126257,0.000114650321690849,0.00703252238949226,0.0721438790108318,4.42522477849264
266,1939.92542394271,1480.47680939897,2629.27153185828,"2021-09-24",17890100,0.7,0.999,0.0505714285714286,125543,0.000108435694822427,0.00699289192643382,0.0709176374412426,4.57339601241764
267,1762.18901268231,1504.1357482463,2656.19842792295,"2021-09-25",17890100,0.7,0.999,0.0497142857142857,124829,9.85007916491417e-05,0.00695325988167839,0.0696913958716534,4.91957860337416
268,1894.44045820496,1553.59121887701,2740.23107253122,"2021-09-26",17890100,0.7,0.999,0.0488571428571429,124114,0.000105893229115822,0.00691357074477272,0.0684651543020642,4.46996178859919
269,1968.07278828947,1588.67023772756,2823.18079993959,"2021-09-27",17890100,0.7,0.999,0.048,123400,0.000110009043453612,0.00687393553421856,0.067238912732475,4.20143596384305
270,2048.41831862462,1609.37280479795,2905.04761014805,"2021-09-28",17890100,0.7,0.999,0.0478571428571429,123414,0.000114500104450205,0.00687471271041429,0.0670345391375435,4.024827754162
271,2135.4770492104,1615.69892008818,2952.48544146232,"2021-09-29",17890100,0.7,0.999,0.0477142857142857,123429,0.0001193664121056,0.00687554539852042,0.0668301655426119,3.84943996450493
272,2247.52419917622,1607.64858359824,2949.84059046206,"2021-09-30",17890100,0.7,0.999,0.0475714285714286,123443,0.000125629493360921,0.00687632257345627,0.0666257919476804,3.6467586144604
273,2237.98820441557,1585.22179532814,2921.77001243353,"2021-10-01",17890100,0.7,0.999,0.0474285714285714,123457,0.000125096461418079,0.00687709974778394,0.0664214183527488,3.65147594282892
274,2302.10203784762,1557.7005744638,2868.27370737675,"2021-10-02",17890100,0.7,0.999,0.0472857142857143,123471,0.000128680221901925,0.00687787692150343,0.0662170447578173,3.53925939214704
275,2286.75403424156,1523.24101966008,2789.35167529172,"2021-10-03",17890100,0.7,0.999,0.0471428571428571,123486,0.000127822317049181,0.00687870960695647,0.0660126711628857,3.55244691061488
276,2219.11427317713,1498.06348404227,2712.42925237708,"2021-10-04",17890100,0.7,0.999,0.047,123500,0.000124041468363907,0.00687948677941619,0.0658082975679542,3.64980614197857
277,2101.36715100412,1482.16796761039,2637.50643863285,"2021-10-05",17890100,0.7,0.999,0.0488571428571429,118457,0.000117459776692367,0.00659949880577904,0.0684651543020642,3.84672708204894
278,1983.49321020946,1475.55447036443,2572.50134737329,"2021-10-06",17890100,0.7,0.999,0.0507142857142857,113414,0.00011087099626103,0.00631943189583517,0.0711220110361741,4.05381677981652
279,1847.14685283618,1467.81560148759,2537.1188728266,"2021-10-07",17890100,0.7,0.999,0.0525714285714286,108371,0.000103249666174934,0.00603928602733039,0.0737788677702841,4.31547821648558
280,1825.16208244673,1453.22041448476,2508.26604736485,"2021-10-08",17890100,0.7,0.999,0.0544285714285714,103329,0.000102020787052433,0.00575911675292762,0.076435724504394,4.31482910722083
281,1702.79350383561,1422.48689017004,2485.94287098804,"2021-10-09",17890100,0.7,0.999,0.0562857142857143,98286,9.51807705846032e-05,0.00547881291618091,0.079092581238504,4.55274161999379
282,1595.07547799852,1397.54993910588,2470.14934369617,"2021-10-10",17890100,0.7,0.999,0.0581428571428571,93243,8.9159673674184e-05,0.00519843005407705,0.0817494379726139,4.76637831598292
283,1675.62356626125,1378.40956129228,2491.64879503408,"2021-10-11",17890100,0.7,0.999,0.06,88200,9.36620570181972e-05,0.00491796814433665,0.0844062947067239,4.43197044528404
284,1739.27472472102,1365.06575672924,2529.05629849444,"2021-10-12",17890100,0.7,0.999,0.0628571428571429,89086,9.7219955434627e-05,0.00496724796245751,0.0884937666053547,4.52140180372965
285,1714.19687694916,1357.51852541677,2574.45374076299,"2021-10-13",17890100,0.7,0.999,0.0657142857142857,89971,9.58181830704781e-05,0.00501646972364345,0.0925812385039853,4.84700257352039
286,1766.04896500726,1363.28850460019,2600.03024418255,"2021-10-14",17890100,0.7,0.999,0.0685714285714286,90857,9.87165507742975e-05,0.00506574466363385,0.096668710402616,4.96065755966344
287,1908.56854943938,1384.00912456465,2604.22182109478,"2021-10-15",17890100,0.7,0.999,0.0714285714285714,91743,0.000106682944725819,0.00511501716336316,0.100756182301247,4.83085279573366
288,1962.23877518735,1425.01948453275,2574.03694078725,"2021-10-16",17890100,0.7,0.999,0.0742857142857143,92629,0.000109682940575366,0.00516428722295192,0.104843654199877,4.93643533763556
289,1982.6167117886,1460.51060772763,2509.47560325997,"2021-10-17",17890100,0.7,0.999,0.0771428571428571,93514,0.000110822002771846,0.00521349923710257,0.108931126098508,5.12454502361306
290,1862.54451892885,1477.82262836941,2410.53780851293,"2021-10-18",17890100,0.7,0.999,0.08,94400,0.000104110347003586,0.005262764419527,0.113018597997139,5.71307534172066
291,1816.58229773854,1476.9555464581,2298.60848305346,"2021-10-19",17890100,0.7,0.999,0.0795714285714286,102114,0.000101541204226837,0.00569159092976379,0.112405477212344,6.30055551762365
292,1831.89743141161,1459.43168143844,2189.0853228521,"2021-10-20",17890100,0.7,0.999,0.0791428571428571,109829,0.0001023972717543,0.00612028812965848,0.11179235642755,6.68183263389873
293,1737.64204728781,1434.78736729033,2081.96832790884,"2021-10-21",17890100,0.7,0.999,0.0787142857142857,117543,9.71286939305991e-05,0.00654874496548585,0.111179235642755,7.49607999673394
294,1570.7688435604,1395.7168139379,1977.2574982237,"2021-10-22",17890100,0.7,0.999,0.0782857142857143,125257,8.78010096958877e-05,0.00697701709560095,0.11056611485796,8.7860228057753
295,1510.16093654828,1336.88092215856,1888.0457701046,"2021-10-23",17890100,0.7,0.999,0.0778571428571429,132971,8.44132194089625e-05,0.0074051045996294,0.109952994073166,9.64556769490746
296,1413.65946696001,1262.1537581667,1820.77416117084,"2021-10-24",17890100,0.7,0.999,0.0774285714285714,140686,7.90190925126193e-05,0.00783306301615916,0.109339873288371,10.8387237870378
297,1341.56880065613,1202.78972854504,1774.579228673,"2021-10-25",17890100,0.7,0.999,0.077,148400,7.49894523035718e-05,0.00826078148284626,0.108726752503577,11.9772570165681
298,1271.69060905812,1158.78883329359,1751.69273529743,"2021-10-26",17890100,0.7,0.999,0.0784285714285714,147629,7.10834824320781e-05,0.00821804010991334,0.110770488452892,12.8062988187219
299,1231.0049790028,1128.62875296757,1744.80156415942,"2021-10-27",17890100,0.7,0.999,0.0798571428571428,146857,6.88092844088518e-05,0.00817524145507187,0.112814224402207,13.4034750103586
300,1226.76000470046,1105.65990715859,1754.96448568935,"2021-10-28",17890100,0.7,0.999,0.0812857142857143,146086,6.85720037730622e-05,0.00813249639558689,0.114857960351523,13.6219141510659
301,1230.27353329129,1101.28560215245,1801.74134852519,"2021-10-29",17890100,0.7,0.999,0.0827142857142857,145314,6.87683989072889e-05,0.00808969404925275,0.116901696300838,13.7519408905738
302,1261.69172580087,1115.50583794915,1885.03074707144,"2021-10-30",17890100,0.7,0.999,0.0841428571428571,144543,7.05245764864853e-05,0.00804694530289773,0.118945432250153,13.5718275107959
303,1294.50650240041,1148.32061454869,1998.39166370879,"2021-10-31",17890100,0.7,0.999,0.0855714285714286,143771,7.23588186986328e-05,0.00800413926475252,0.120989168199469,13.3834986420724
304,1333.58705991056,1213.16728159296,2142.68754118667,"2021-11-01",17890100,0.7,0.999,0.087,143000,7.45432982437527e-05,0.00796138683120939,0.123032904148784,13.1401824975952
305,1524.76368206978,1274.56719146733,2315.68661681872,"2021-11-02",17890100,0.7,0.999,0.0888571428571429,148314,8.52294666921806e-05,0.00825601405392096,0.125689760882894,12.1753247152295
306,1729.40220392615,1332.5203441718,2492.82272047577,"2021-11-03",17890100,0.7,0.999,0.0907142857142857,153629,9.66681127509712e-05,0.008550609193684,0.128346617617004,11.3526760515263
307,1899.87251165245,1395.1683993458,2673.03708172745,"2021-11-04",17890100,0.7,0.999,0.0925714285714286,158943,0.000106196863720854,0.00884506142225128,0.131003474351114,10.9111864189298
308,2121.98868007046,1465.27477416341,2836.76985193578,"2021-11-05",17890100,0.7,0.999,0.0944285714285714,164257,0.000118612454937114,0.00913942620095398,0.133660331085224,10.2989077546379
309,2395.75070918018,1542.83946862463,2984.02103110075,"2021-11-06",17890100,0.7,0.999,0.0962857142857143,169571,0.000133914886399751,0.00943370355576401,0.136317187819334,9.60293492393533
310,2480.77372328501,1620.67753857412,3072.2770344282,"2021-11-07",17890100,0.7,0.999,0.0981428571428571,174886,0.000138667403943243,0.00972794886572392,0.138974044553444,9.74946065646465
311,2489.46119969531,1629.36501498442,3101.53786191812,"2021-11-08",17890100,0.7,0.999,0.1,180200,0.000139153006394336,0.0100220514341941,0.141630901287554,10.2005139102256
312,2505.3681803908,1644.57773773933,3071.8035135705,"2021-11-09",17890100,0.7,0.999,0.103142857142857,185029,0.000140042156298221,0.0102892359945628,0.146127120376047,10.7363130252953
313,2476.87941744732,1666.31570683888,3037.69336447999,"2021-11-10",17890100,0.7,0.999,0.106285714285714,189857,0.000138449724565392,0.0105562931378759,0.150623339464541,11.4844874540901
314,2449.63623990798,1686.43726264364,2999.20741464659,"2021-11-11",17890100,0.7,0.999,0.109428571428571,194686,0.000136926917116616,0.0108233335120685,0.155119558553034,12.2613635932113
315,2329.55402761758,1702.17898797953,2956.34566407031,"2021-11-12",17890100,0.7,0.999,0.112571428571429,199514,0.000130214701293876,0.0110902465379663,0.159615777641529,13.5943046968155
316,2116.63278057611,1713.54088284653,2909.10811275114,"2021-11-13",17890100,0.7,0.999,0.115714285714286,204343,0.000118313077097172,0.0113571428037931,0.164111996730023,15.7534858226002
317,2182.01821672858,1733.4509647773,2900.00834548326,"2021-11-14",17890100,0.7,0.999,0.118857142857143,209171,0.000121967916150753,0.0116239117900484,0.168608215818516,16.0688735989344
318,2351.1712941493,1781.08874863219,2929.04636226668,"2021-11-15",17890100,0.7,0.999,0.122,214000,0.000131423038113219,0.0118906640252774,0.17310443490701,15.6618406202993
319,2418.34709498402,1812.31629407766,3019.88478683876,"2021-11-16",17890100,0.7,0.999,0.123857142857143,216700,0.000135177952889253,0.0120397796798473,0.17576129164112,15.654381371925
320,2459.29797334567,1817.61534855071,3173.83865123071,"2021-11-17",17890100,0.7,0.999,0.125714285714286,219400,0.000137466977453769,0.0121888728313624,0.17841814837523,15.8199166202239
321,2541.0674334131,1837.35735074689,3246.1858530598,"2021-11-18",17890100,0.7,0.999,0.127571428571429,222100,0.000142037631618219,0.0123379434832188,0.18107500510934,15.7288822251528
322,2535.66168797497,1871.54230066618,3250.34189325234,"2021-11-19",17890100,0.7,0.999,0.129428571428571,224800,0.000141735467547692,0.0124869916388118,0.183731861843449,16.1869027020389
323,2632.83954436799,1870.59881149116,3182.57885794275,"2021-11-20",17890100,0.7,0.999,0.131285714285714,227500,0.000147167402326873,0.0126360173015365,0.186388718577559,16.0036192493641
324,2568.90741933631,1828.78380984452,3129.88655718367,"2021-11-21",17890100,0.7,0.999,0.133142857142857,230200,0.000143593798767827,0.0127850204747871,0.18904557531167,16.831865803171
325,2399.99375309599,1764.30985944867,3092.06806779239,"2021-11-22",17890100,0.7,0.999,0.135,232900,0.00013415205913304,0.0129340011619575,0.19170243204578,18.4826047013657
326,2256.44952694355,1703.73226794236,3128.15446637945,"2021-11-23",17890100,0.7,0.999,0.135,234014,0.000126128390950501,0.0129954629379911,0.19170243204578,19.7517928517093
327,2277.55144127455,1656.56928788859,3217.52127509523,"2021-11-24",17890100,0.7,0.999,0.135,235129,0.000127307921211986,0.013056976053972,0.19170243204578,19.6614165158035
328,2287.53504926834,1641.04720964913,3348.30801736436,"2021-11-25",17890100,0.7,0.999,0.135,236243,0.00012786597331867,0.013118430172711,0.19170243204578,19.6677419602783
329,2414.39413813625,1657.166033224,3507.09919226054,"2021-11-26",17890100,0.7,0.999,0.135,237357,0.000134956995105463,0.0131798804648777,0.19170243204578,18.7216315628195
330,2531.81593033073,1760.56231224088,3711.17339641631,"2021-11-27",17890100,0.7,0.999,0.135,238471,0.000141520501860288,0.0132413269307106,0.19170243204578,17.9365854612108
331,2805.49994199585,1859.29345004882,3882.57460829036,"2021-11-28",17890100,0.7,0.999,0.135,239586,0.000156818572394556,0.0133028247237018,0.19170243204578,16.2620014560271
332,3066.37555417541,1943.96061232677,4151.0837949733,"2021-11-29",17890100,0.7,0.999,0.135,240700,0.000171400693913137,0.0133642635341473,0.19170243204578,14.9472079926067
333,3262.1940371998,2026.82567508009,4367.90685196474,"2021-11-30",17890100,0.7,0.999,0.134428571428571,237743,0.000182346327700784,0.0132011720433309,0.190884937666053,13.8193345288808
334,3352.39052627019,2107.8886383088,4514.21544103177,"2021-12-01",17890100,0.7,0.999,0.133857142857143,234786,0.000187388026130105,0.0130380535933914,0.190067443286328,13.2244816443365
335,3492.66453818334,2128.55177295556,4746.5921411325,"2021-12-02",17890100,0.7,0.999,0.133285714285714,231829,0.000195228899681016,0.0128749081798722,0.189249948906601,12.480609782666
336,3585.40500332694,2129.2288892815,4912.24348791695,"2021-12-03",17890100,0.7,0.999,0.132714285714286,228871,0.000200412798325719,0.0127116806120223,0.188432454526876,11.9517974844707
337,3582.82289776208,2073.5444627805,4997.61879861815,"2021-12-04",17890100,0.7,0.999,0.132142857142857,225914,0.000200268466792365,0.0125484812488497,0.187614960147149,11.7556340602091
338,3501.38812682263,2053.44109010354,5032.92829899572,"2021-12-05",17890100,0.7,0.999,0.131571428571429,222957,0.000195716520691479,0.0123852549087226,0.186797465767423,11.8208428274683
339,3619.61092843957,2052.77268006173,4957.86707298969,"2021-12-06",17890100,0.7,0.999,0.131,220000,0.000202324801339264,0.0122220015871815,0.185979971387697,11.234645927925
340,3370.56510833371,2028.02468239976,4864.02828450388,"2021-12-07",17890100,0.7,0.999,0.129857142857143,217729,0.000188403927777581,0.0120966033901422,0.184344982628245,11.8359960332094
341,3346.99723467845,2028.64139995491,4751.41193353831,"2021-12-08",17890100,0.7,0.999,0.128714285714286,215457,0.000187086558190197,0.0119711340461415,0.182709993868793,11.691090206221
342,3501.92873331882,2054.62283272718,4620.01802009295,"2021-12-09",17890100,0.7,0.999,0.127571428571429,213186,0.000195746738884569,0.0118457040015237,0.18107500510934,10.957837279039
343,3310.0574569364,2065.55517045547,4553.57982015283,"2021-12-10",17890100,0.7,0.999,0.126428571428571,210914,0.000185021741462395,0.0117202027918752,0.179440016349887,11.366628397158
344,3357.67268280896,2084.17368448847,4606.28067278197,"2021-12-11",17890100,0.7,0.999,0.125285714285714,208643,0.000187683281972094,0.0115947408915906,0.177805027590435,10.9844798240461
345,3493.35137364798,2087.99844636873,4929.8908354269,"2021-12-12",17890100,0.7,0.999,0.124142857142857,206371,0.00019526729161089,0.0114692078082013,0.176170038830983,10.3475127260829
346,3474.11688055963,2195.49425768154,5182.49875367782,"2021-12-13",17890100,0.7,0.999,0.123,204100,0.000194192144289838,0.0113437140441593,0.174535050071531,10.1954469164286
347,3828.50637450301,2300.65231362976,5338.61166778343,"2021-12-14",17890100,0.7,0.999,0.121714285714286,198671,0.000214001395995719,0.0110436469891969,0.172695687717147,8.91204565666907
348,3983.51812031307,2380.77511393081,5398.22957774372,"2021-12-15",17890100,0.7,0.999,0.120428571428571,193243,0.000222666062253038,0.0107435441571967,0.170856325362763,8.24374607202253
349,3946.64102612805,2405.29843736979,5379.58283175314,"2021-12-16",17890100,0.7,0.999,0.119142857142857,187814,0.000220604749337793,0.0104432949446807,0.169016963008379,8.00116044939698
350,3896.45290747061,2355.11031871234,5312.21399506323,"2021-12-17",17890100,0.7,0.999,0.117857142857143,182386,0.000217799392259999,0.0101430099334081,0.167177600653996,7.78553166049509
351,3775.95245001921,2293.30385571701,5141.93972860997,"2021-12-18",17890100,0.7,0.999,0.116571428571429,176957,0.000211063797855753,0.00984257845275849,0.165338238299612,7.71024968866045
352,3616.79265202644,2242.35897684125,4677.74576067592,"2021-12-19",17890100,0.7,0.999,0.115285714285714,171529,0.000202167268602548,0.00954211115162062,0.163498875945227,7.71699819767329
353,3391.10095163066,2109.35580600968,4275.23435319703,"2021-12-20",17890100,0.7,0.999,0.114,166100,0.00018955181645886,0.00924149729219048,0.161659513590844,7.88162300428739
354,3041.45497032079,2008.94126269498,3934.40550617331,"2021-12-21",17890100,0.7,0.999,0.125142857142857,157229,0.000170007712104504,0.008750097112596,0.177600653995504,9.14089690687653
355,2856.66727493444,1902.3537266793,3655.25921960475,"2021-12-22",17890100,0.7,0.999,0.136285714285714,148357,0.000159678664453214,0.00825839777124837,0.193541794400163,10.0097600953197
356,2489.80298223422,1820.15741917757,3354.20239741518,"2021-12-23",17890100,0.7,0.999,0.147428571428571,139486,0.000139172110957134,0.00776650999020523,0.209482934804823,11.6902107379853
357,2497.24791856834,1781.46430542412,3070.75266271802,"2021-12-24",17890100,0.7,0.999,0.158571428571429,130614,0.000139588259348374,0.00727432275055984,0.225424075209484,11.7474598972379
358,2334.05711513032,1730.75637400757,2804.91001551325,"2021-12-25",17890100,0.7,0.999,0.169714285714286,121743,0.000130466409641663,0.00678194688423606,0.241365215614143,12.5467242985628
359,2103.53070562221,1668.03362492791,2556.67445580088,"2021-12-26",17890100,0.7,0.999,0.180857142857143,112871,0.000117580712551758,0.00628927126216627,0.257306356018803,13.7630520802417
